Case,Activity,Timestamp,label
7165130,request complete,2013-05-24 07:00:47,
7165130,set decision status,2013-05-24 07:00:48,
7165130,start decision phase extension granted,2013-05-24 07:00:49,
7165130,start decision phase extension granted,2013-05-24 07:00:50,
7165130,article 34  WABO applies,2013-06-18 07:00:01,
7165130,ask stakeholders views,2013-06-18 07:00:02,
7165130,assessment of content completed,2013-06-18 07:00:03,
7165130,by law;completed subcases content;coordination of application,2013-06-18 07:00:04,form-based (orig=2013-06-18 07:00:05)
7165130,creating environmental permit decision,2013-06-18 07:00:05,form-based (orig=2013-06-18 07:00:07)
7165130,decision date prior to decision,2013-06-18 07:00:08,
7165130,enter receipt of additional data,2013-06-18 07:00:09,
7165130,grounds for refusal,2013-06-18 07:00:10,
7165130,phase additional information received,2013-06-18 07:00:11,
7165130,phase advice known,2013-06-18 07:00:12,
7165130,phase application receptive;phase asked additional information;procedure change,2013-06-18 07:00:13,form-based (orig=2013-06-18 07:00:14)
7165130,procedure change after completeness;receive additional information,2013-06-18 07:00:15,form-based (orig=2013-06-18 07:00:16)
7165130,request complete,2013-06-18 07:00:18,
7165130,retrieve missing data;send confirmation receipt additional data;send letter in progress,2013-06-18 07:00:19,form-based (orig=2013-06-18 07:00:20)
7165130,set decision status,2013-06-18 07:00:22,
7165130,suspension ground applicable;term for supplying missing data;treat subcases content,2013-06-18 07:00:23,form-based (orig=2013-06-18 07:00:24)
7165130,create publication document;create subcases present decision,2013-06-18 07:00:24,form-based (orig=2013-06-25 07:00:42) ; form-based (orig=2013-06-18 07:00:24)
7165130,creating cover letter decision;enrich decision;enter senddate decision environmental permit;generating decision environmental permit;phase concept decision ready;phase decision ready;phase decision sent,2013-06-25 07:00:44,form-based (orig=2013-06-25 07:00:45)
7165130,phase decision taken;register objection and appeal periods;set decision phase decision permitting decided,2013-06-25 07:00:51,form-based (orig=2013-06-25 07:00:52)
7165130,start decision phase decision permitting sent,2013-06-25 07:00:54,
7165130,submit decision,2013-06-25 07:00:55,
7165130,transcript decision environmental permit to stakeholders,2013-06-25 07:00:56,
7165130,enter senddate decision environmental permit,2013-06-25 19:49:02,
7166516,register submission date request;regular procedure without MER;start WABOprocedure,2013-04-05 07:00:09,form-based (orig=2013-04-08 22:08:33)
7166516,create procedure confirmation,2013-04-08 22:08:33,form-based (orig=2013-04-08 22:08:35)
7166516,article 34  WABO applies,2013-05-23 07:01:18,
7166516,ask stakeholders views,2013-05-23 07:01:19,
7166516,assessment of content completed;by law;completed subcases content,2013-05-23 07:01:20,form-based (orig=2013-05-23 07:01:21)
7166516,coordination of application;create publication document,2013-05-23 07:01:22,form-based (orig=2013-05-23 07:01:23)
7166516,create subcases completeness;creating environmental permit decision,2013-05-23 07:01:24,form-based (orig=2013-05-23 07:01:25)
7166516,decision date prior to decision,2013-05-23 07:01:27,
7166516,grounds for refusal,2013-05-23 07:01:28,
7166516,phase advice known,2013-05-23 07:01:29,
7166516,phase application receptive,2013-05-23 07:01:30,
7166516,procedure change,2013-05-23 07:01:31,
7166516,procedure change,2013-05-23 07:01:32,
7166516,procedure change after completeness,2013-05-23 07:01:33,
7166516,request complete,2013-05-23 07:01:34,
7166516,send letter in progress,2013-05-23 07:01:35,
7166516,set decision status,2013-05-23 07:01:36,
7166516,suspension ground applicable,2013-05-23 07:01:37,
7166516,treat subcases content,2013-05-23 07:01:38,
7166516,create publication document,2013-05-24 07:00:51,
7166516,creating cover letter decision,2013-05-24 07:00:52,
7166516,enter senddate decision environmental permit,2013-05-24 07:00:53,
7166516,generating decision environmental permit,2013-05-24 07:00:54,
7166516,phase decision ready,2013-05-24 07:00:55,
7166516,phase decision sent,2013-05-24 07:00:56,
7166516,enter senddate decision;phase decision taken;register objection and appeal periods;submit decision;transcript decision environmental permit to stakeholders,2013-05-24 07:00:57,form-based (orig=2013-05-24 07:00:58)
7166516,enter senddate decision environmental permit;record date of decision environmental permit;set decision phase decision permitting decided;start decision phase decision permitting sent,2013-05-27 07:01:04,form-based (orig=2013-05-27 07:01:05)
7168922,register submission date request,2013-04-08 07:00:03,
7168922,enter senddate retrieve missing data;phase application received;send confirmation receipt;send confirmation receipt,2013-04-11 15:34:13,form-based (orig=2013-04-11 15:34:14)
7168922,enter date draft decisionenvironmental permit;set decision phase: draft decision for inspection,2013-06-20 07:00:11,form-based (orig=2013-11-12 08:00:20)
7168922,set decision phase: draft decision permitted sent,2013-11-12 08:00:22,
7168922,start decisionphase draft decision - permitting decided,2013-11-12 08:00:23,
7168922,MER present,2013-11-14 08:00:02,
7168922,activities regular procedure,2013-11-14 08:00:03,
7168922,article 34  WABO applies;assessment of content completed;completed subcases content,2013-11-14 08:00:04,form-based (orig=2013-11-14 08:00:05)
7168922,create cover letter draft decision;create draft environtmental permit;create procedure confirmation,2013-11-14 08:00:07,form-based (orig=2013-11-14 08:00:08)
7168922,create publication document,2013-11-14 08:00:10,
7168922,create subcases completeness,2013-11-14 08:00:11,
7168922,enrich draft decision,2013-11-14 08:00:12,
7168922,enter date advice on treatment of environmental permit;enter receipt of additional data;enter senddate draft decision,2013-11-14 08:00:13,form-based (orig=2013-11-14 08:00:14)
7168922,generate draft decision environmental permit;grounds for refusal;open draft decision for inspection,2013-11-14 08:00:16,form-based (orig=2013-11-14 08:00:17)
7168922,phase additional information received,2013-11-14 08:00:19,
7168922,phase advice known;phase application receptive;phase asked additional information,2013-11-14 08:00:20,form-based (orig=2013-11-14 08:00:21)
7168922,phase concept draft decision ready,2013-11-14 08:00:23,
7168922,phase draft decision made;phase draft decision ready;phased application,2013-11-14 08:00:24,form-based (orig=2013-11-14 08:00:25)
7168922,procedure change,2013-11-14 08:00:27,
7168922,procedure change,2013-11-14 08:00:28,
7168922,procedure change after completeness,2013-11-14 08:00:29,
7168922,publish,2013-11-14 08:00:30,
7168922,read field phased application,2013-11-14 08:00:31,
7168922,receive additional information,2013-11-14 08:00:32,
7168922,regular procedure without MER;request complete;request complete,2013-11-14 08:00:33,form-based (orig=2013-11-14 08:00:34)
7168922,retrieve missing data,2013-11-14 08:00:36,
7168922,send confirmation receipt additional data,2013-11-14 08:00:37,
7168922,send design decision to stakeholders,2013-11-14 08:00:38,
7168922,send letter in progress,2013-11-14 08:00:39,
7168922,set decision status;start WABOprocedure;submit draft decision,2013-11-14 08:00:40,form-based (orig=2013-11-14 08:00:41)
7168922,term for supplying missing data,2013-11-14 08:00:43,
7168922,treat subcases content,2013-11-14 08:00:44,
7168922,entering senddate draft decision environmental permit,2013-11-14 18:57:36,
7168922,creating environmental permit decision,2014-01-21 08:00:01,
7168922,perspective on draft decision environmental permit received,2014-01-21 08:00:02,
7168922,record date of decision environmental permit,2014-01-21 08:00:03,
7168922,set decision phase decision permitting decided,2014-01-21 08:00:04,
7168922,suspension ground applicable,2014-01-21 08:00:05,
7168922,creating cover letter decision,2014-01-23 08:00:01,
7168922,decision date prior to decision,2014-01-23 08:00:02,
7168922,enter senddate decision environmental permit;generating decision environmental permit;phase decision ready,2014-01-23 08:00:03,form-based (orig=2014-01-23 08:00:04)
7168922,phase decision sent,2014-01-23 08:00:06,
7168922,phase decision taken,2014-01-23 08:00:07,
7168922,register objection and appeal periods,2014-01-23 08:00:08,
7168922,enter senddate decision;enter senddate decision environmental permit;set decision status;start decision phase decision permitting sent;submit decision;transcript decision environmental permit to stakeholders,2014-01-23 08:00:09,form-based (orig=2014-01-23 08:00:10)
7168922,set decision phase inspection of decision permitting,2014-01-27 08:00:08,form-based (orig=2014-01-30 08:00:01) ; form-based (orig=2014-01-27 08:00:09)
7168922,set phase: phase permitting irrevocable,2014-01-27 08:00:09,form-based (orig=2014-03-14 08:00:01)
7168922,phase archived case,2014-03-31 07:00:01,
7168922,phase case handled,2014-03-31 07:00:02,
7168922,phase decision irrevocable,2014-03-31 07:00:03,
7168922,read publication date field,2014-03-31 07:00:04,
7168922,stop all running subcases 2b,2014-03-31 07:00:05,
7205355,register submission date request,2013-04-09 07:00:27,
7205355,phase application received,2013-04-15 15:58:13,
7205355,regular procedure without MER;send confirmation receipt;start WABOprocedure,2013-04-15 15:58:14,form-based (orig=2013-04-15 17:06:46)
7205355,article 34  WABO applies,2013-05-28 07:00:34,
7205355,ask stakeholders views,2013-05-28 07:00:35,
7205355,assessment of content completed,2013-05-28 07:00:36,
7205355,by law;completed subcases content;coordination of application;create publication document;create subcases completeness,2013-05-28 07:00:37,form-based (orig=2013-05-28 07:00:38)
7205355,create subcases present decision,2013-05-28 07:00:42,
7205355,creating cover letter decision,2013-05-28 07:00:43,
7205355,creating environmental permit decision;decision date prior to decision;enrich decision;enter senddate decision environmental permit,2013-05-28 07:00:44,form-based (orig=2013-05-28 07:00:45)
7205355,generating decision environmental permit;grounds for refusal,2013-05-28 07:00:46,form-based (orig=2013-05-28 07:00:48) ; form-based (orig=2013-05-28 07:00:46)
7205355,phase advice known;phase application receptive,2013-05-28 07:00:49,form-based (orig=2013-05-28 07:00:50)
7205355,phase concept decision ready;phase decision ready;phase decision sent;phase decision taken,2013-05-28 07:00:52,form-based (orig=2013-05-28 07:00:53)
7205355,procedure change,2013-05-28 07:00:56,
7205355,procedure change,2013-05-28 07:00:57,
7205355,procedure change after completeness,2013-05-28 07:00:58,
7205355,register objection and appeal periods,2013-05-28 07:00:59,
7205355,request complete,2013-05-28 07:01:00,
7205355,send letter in progress,2013-05-28 07:01:01,
7205355,set decision phase decision permitting decided,2013-05-28 07:01:02,
7205355,set decision status,2013-05-28 07:01:03,
7205355,start decision phase decision permitting sent;submit decision;suspension ground applicable;transcript decision environmental permit to stakeholders;treat subcases content,2013-05-28 07:01:04,form-based (orig=2013-05-28 07:01:05)
7205355,enter senddate decision environmental permit,2013-05-28 20:37:32,
7209451,register submission date request,2013-04-11 07:00:03,
7209451,phase application received,2013-04-15 16:59:55,
7209451,send confirmation receipt;send confirmation receipt;start WABOprocedure,2013-04-15 16:59:56,form-based (orig=2013-04-15 17:05:29)
7209451,create publication document,2013-04-15 17:05:29,form-based (orig=2013-05-21 07:01:34)
7209451,create subcases completeness,2013-05-21 07:01:35,
7209451,procedure change,2013-05-21 07:01:36,
7209451,request complete,2013-05-21 07:01:37,
7209451,retrieve missing data,2013-05-21 07:01:38,
7209451,term for supplying missing data,2013-05-21 07:01:39,
7209451,enter senddate decision procedure term extension;start decision phase extension granted;start decision phase extension granted,2013-07-05 07:00:01,form-based (orig=2013-07-05 07:00:02)
7209451,create cover letter extend procedure term;create cover letter permanent suspension;create decision procedure term extension,2013-08-26 07:00:29,form-based (orig=2013-08-26 07:00:30)
7209451,creating decision permanently suspended;creating decision procedure term extension;decision date prior to decision;decision date prior to decision,2013-08-26 07:00:32,form-based (orig=2013-08-26 07:00:33)
7209451,decision keep permanently suspended,2013-08-26 07:00:34,form-based (orig=2013-08-26 07:00:36)
7209451,enter senddate decision permanent suspension,2013-08-26 07:00:37,
7209451,enter senddate procedure term extension,2013-08-26 07:00:38,
7209451,extend procedure term;keep permanently suspended;phase asked additional information,2013-08-26 07:00:39,form-based (orig=2013-08-26 07:00:40)
7209451,phase permanently suspended,2013-08-26 07:00:42,
7209451,phase procedure extended,2013-08-26 07:00:43,
7209451,receive additional information,2013-08-26 07:00:44,
7209451,register number of days extension period,2013-08-26 07:00:45,
7209451,set decision status;set decision status;start decision phase permanent suspension sent,2013-08-26 07:00:46,form-based (orig=2013-08-26 07:00:47)
7209451,start decision phase permanently suspended decided,2013-08-26 07:00:49,
7258136,register submission date request,2013-04-18 07:00:01,
7258136,phase application received,2013-04-22 20:02:00,
7258136,send confirmation receipt,2013-04-22 20:04:50,
7258136,regular procedure without MER,2013-04-22 20:04:52,
7258136,create procedure confirmation;create subcases completeness;start WABOprocedure,2013-04-22 20:04:53,form-based (orig=2013-04-22 20:04:54)
7258136,procedure change,2013-05-16 07:00:09,
7258136,request complete,2013-05-16 07:00:10,
7258136,retrieve missing data;subcases completeness completed;term for supplying missing data,2013-05-16 07:00:11,form-based (orig=2013-05-16 07:00:12)
7258136,enter senddate decision environmental permit;set decision phase decision permitting decided;treat subcases completeness,2013-05-16 07:00:14,form-based (orig=2013-08-20 07:00:01)
7258136,MER present in supplement;article 34  WABO applies;start decision phase decision permitting sent,2013-08-26 07:00:50,form-based (orig=2013-08-26 07:00:51)
7258136,ask stakeholders views;assessment of content completed;by law,2013-11-07 08:00:05,form-based (orig=2013-11-07 08:00:07)
7258136,close case;completed subcases content,2013-11-07 08:00:09,form-based (orig=2013-11-07 08:00:10)
7258136,coordination of application;create publication document;create publication document,2013-11-07 08:00:12,form-based (orig=2013-11-07 08:00:13)
7258136,creating cover letter decision;creating environmental permit decision;decision date prior to decision;enter receipt of additional data;enter senddate decision environmental permit,2013-11-07 08:00:14,form-based (orig=2013-11-07 08:00:15)
7258136,generating decision environmental permit,2013-11-07 08:00:20,
7258136,grounds for refusal,2013-11-07 08:00:21,
7258136,objection lodged against decision;phase additional information received;phase advice known;phase application receptive,2013-11-07 08:00:22,form-based (orig=2013-11-07 08:00:23)
7258136,phase archived case,2013-11-07 08:00:26,
7258136,phase asked additional information,2013-11-07 08:00:27,
7258136,phase case handled,2013-11-07 08:00:28,
7258136,phase decision irrevocable,2013-11-07 08:00:29,
7258136,phase decision ready,2013-11-07 08:00:30,
7258136,phase decision sent,2013-11-07 08:00:31,
7258136,phase decision taken;procedure change;procedure change after completeness;read publication date field,2013-11-07 08:00:32,form-based (orig=2013-11-07 08:00:33)
7258136,receive additional information,2013-11-07 08:00:36,
7258136,register objection and appeal periods,2013-11-07 08:00:37,
7258136,request complete,2013-11-07 08:00:38,
7258136,resume completeness subcases,2013-11-07 08:00:39,
7258136,send confirmation receipt additional data;send letter in progress;set decision status,2013-11-07 08:00:40,form-based (orig=2013-11-07 08:00:41)
7258136,stop all running subcases 2b,2013-11-07 08:00:41,form-based (orig=2013-11-07 08:00:43) ; form-based (orig=2013-11-07 08:00:42)
7258136,subcases completeness completed,2013-11-07 08:00:42,form-based (orig=2013-11-07 08:00:44)
7258136,submit decision,2013-11-07 08:00:45,
7258136,suspension ground applicable,2013-11-07 08:00:46,
7258136,treat subcases content,2013-11-07 08:00:47,
7261122,phase application received,2013-04-22 21:59:45,
7261122,article 34  WABO applies;ask stakeholders views;assessment of content completed;by law;completed subcases content,2013-05-03 07:00:34,form-based (orig=2013-05-03 07:00:35)
7261122,coordination of application;create procedure confirmation;create publication document,2013-05-03 07:00:39,form-based (orig=2013-05-03 07:00:40)
7261122,create subcases completeness,2013-05-03 07:00:42,
7261122,creating cover letter decision,2013-05-03 07:00:43,
7261122,creating environmental permit decision,2013-05-03 07:00:44,
7261122,decision date prior to decision,2013-05-03 07:00:45,
7261122,enter senddate decision environmental permit,2013-05-03 07:00:46,
7261122,forward to the competent authority,2013-05-03 07:00:47,
7261122,generating decision environmental permit,2013-05-03 07:00:48,
7261122,grounds for refusal,2013-05-03 07:00:49,
7261122,phase advice known,2013-05-03 07:00:50,
7261122,phase application receptive,2013-05-03 07:00:51,
7261122,phase decision ready,2013-05-03 07:00:52,
7261122,phase decision sent;phase decision taken;procedure change,2013-05-03 07:00:53,form-based (orig=2013-05-03 07:00:54)
7261122,procedure change,2013-05-03 07:00:56,
7261122,procedure change after completeness;register objection and appeal periods;regular procedure without MER,2013-05-03 07:00:57,form-based (orig=2013-05-03 07:00:58)
7261122,request complete,2013-05-03 07:01:00,
7261122,send confirmation receipt,2013-05-03 07:01:01,
7261122,send letter in progress;set decision phase decision permitting decided;set decision status;start WABOprocedure;start decision phase decision permitting sent,2013-05-03 07:01:02,form-based (orig=2013-05-03 07:01:03)
7261122,submit decision,2013-05-03 07:01:07,
7261122,suspension ground applicable,2013-05-03 07:01:08,
7261122,transcript decision environmental permit to stakeholders,2013-05-03 07:01:09,
7261122,treat subcases content,2013-05-03 07:01:10,
7261122,enter senddate decision environmental permit,2013-05-03 17:05:53,
7282516,register submission date request,2013-04-22 07:00:22,
7282516,phase application received,2013-04-25 16:56:28,
7282516,send confirmation receipt,2013-04-25 17:05:35,
7282516,start WABOprocedure,2013-04-25 17:05:40,
7282516,article 34  WABO applies;ask stakeholders views;assessment of content completed;create procedure confirmation,2013-04-25 17:05:41,form-based (orig=2013-06-07 07:00:47)
7282516,by law;completed subcases content,2013-06-07 07:00:49,form-based (orig=2013-06-07 07:00:50)
7282516,coordination of application;create subcases completeness;creating environmental permit decision,2013-06-07 07:00:50,form-based (orig=2013-06-07 07:00:52) ; form-based (orig=2013-06-07 07:00:50)
7282516,decision date prior to decision,2013-06-07 07:00:55,
7282516,grounds for refusal;phase advice known;phase application receptive,2013-06-07 07:00:56,form-based (orig=2013-06-07 07:00:57)
7282516,procedure change;procedure change,2013-06-07 07:00:57,form-based (orig=2013-06-07 07:00:59) ; form-based (orig=2013-06-07 07:00:57)
7282516,procedure change after completeness,2013-06-07 07:01:01,
7282516,request complete;send letter in progress;set decision status,2013-06-07 07:01:02,form-based (orig=2013-06-07 07:01:03)
7282516,suspension ground applicable,2013-06-07 07:01:05,
7282516,treat subcases content,2013-06-07 07:01:06,
7282516,creating cover letter decision;enter senddate decision environmental permit;generating decision environmental permit;phase decision ready,2013-06-10 07:00:01,form-based (orig=2013-06-10 07:00:02)
7282516,phase decision sent;phase decision taken;register objection and appeal periods;set decision phase decision permitting decided;start decision phase decision permitting sent,2013-06-10 07:00:04,form-based (orig=2013-06-10 07:00:05)
7282516,submit decision,2013-06-10 07:00:10,
7282516,transcript decision environmental permit to stakeholders,2013-06-10 07:00:11,
7282516,enter senddate decision environmental permit,2013-06-10 15:50:23,
7290381,regular procedure without MER,2013-04-25 19:21:00,
7290381,start WABOprocedure,2013-04-25 19:21:01,
7290381,article 34  WABO applies;ask stakeholders views;assessment of content completed;by law;completed subcases content;coordination of application,2013-06-06 07:00:05,form-based (orig=2013-06-06 07:00:06)
7290381,create subcases completeness;create subcases present decision;creating environmental permit decision;decision date prior to decision,2013-06-06 07:00:10,form-based (orig=2013-06-06 07:00:11)
7290381,enrich decision;generating decision environmental permit,2013-06-06 07:00:14,form-based (orig=2013-06-06 07:00:15)
7290381,grounds for refusal;phase advice known,2013-06-06 07:00:16,form-based (orig=2013-06-06 07:00:17)
7290381,phase application receptive,2013-06-06 07:00:19,
7290381,phase concept decision ready,2013-06-06 07:00:20,
7290381,phase decision ready;procedure change;procedure change,2013-06-06 07:00:21,form-based (orig=2013-06-06 07:00:22)
7290381,procedure change after completeness,2013-06-06 07:00:24,
7290381,request complete,2013-06-06 07:00:25,
7290381,send letter in progress,2013-06-06 07:00:26,
7290381,set decision status;subcases completed present decision;subcases completeness completed,2013-06-06 07:00:27,form-based (orig=2013-06-06 07:00:28)
7290381,submit decision,2013-06-06 07:00:30,
7290381,suspension ground applicable;treat subcases completeness;treat subcases content,2013-06-06 07:00:31,form-based (orig=2013-06-06 07:00:32)
7290381,create publication document;creating cover letter decision;treat subcases present decision,2013-06-06 07:00:32,form-based (orig=2013-06-06 07:00:34)
7290381,enter senddate decision environmental permit;phase decision sent,2013-06-07 07:01:08,form-based (orig=2013-06-07 07:01:09)
7290381,phase decision taken;record date of decision environmental permit,2013-06-07 07:01:10,form-based (orig=2013-06-07 07:01:11)
7290381,register objection and appeal periods;set decision phase decision permitting decided;start decision phase decision permitting sent;transcript decision environmental permit to stakeholders,2013-06-07 07:01:13,form-based (orig=2013-06-07 07:01:14)
7290381,enter senddate decision environmental permit,2013-06-07 15:40:44,
7300977,register submission date request,2013-04-15 07:00:07,
7300977,send confirmation receipt,2013-04-26 18:46:34,
7300977,regular procedure without MER,2013-04-26 18:46:36,
7300977,completed subcases content;create procedure confirmation;start WABOprocedure,2013-04-26 18:46:37,form-based (orig=2013-04-26 18:46:38)
7300977,create cover letter extend procedure term,2013-06-06 07:00:36,
7300977,create decision procedure term extension;create subcases completeness;creating decision procedure term extension,2013-06-06 07:00:37,form-based (orig=2013-06-06 07:00:38)
7300977,decision date prior to decision;enter senddate procedure term extension;extend procedure term,2013-06-06 07:00:40,form-based (orig=2013-06-06 07:00:41)
7300977,phase application receptive;phase procedure extended;procedure change;procedure change after completeness,2013-06-06 07:00:42,form-based (orig=2013-06-06 07:00:43)
7300977,register number of days extension period;request complete;send letter in progress,2013-06-06 07:00:47,form-based (orig=2013-06-06 07:00:48)
7300977,enter date decision procedure term extension;enter senddate decision procedure term extension;set decision status;treat subcases content,2013-06-06 07:00:49,form-based (orig=2013-06-06 07:00:50)
7300977,article 34  WABO applies;start decision phase extension granted;start decision phase extension granted,2013-06-07 07:01:19,form-based (orig=2013-06-07 07:01:20)
7300977,ask stakeholders views,2013-06-27 07:00:12,
7300977,assessment of content completed,2013-06-27 07:00:13,
7300977,by law,2013-06-27 07:00:14,
7300977,coordination of application;creating environmental permit decision;decision date prior to decision,2013-06-27 07:00:15,form-based (orig=2013-06-27 07:00:16)
7300977,grounds for refusal,2013-06-27 07:00:16,form-based (orig=2013-06-27 07:00:18)
7300977,phase advice known,2013-06-27 07:00:19,
7300977,procedure change,2013-06-27 07:00:20,
7300977,set decision status,2013-06-27 07:00:21,
7300977,suspension ground applicable,2013-06-27 07:00:22,
7300977,create publication document;creating cover letter decision;enter senddate decision environmental permit;generating decision environmental permit;phase decision ready,2013-06-28 07:00:51,form-based (orig=2013-06-28 07:00:52)
7300977,phase decision sent;phase decision taken;register objection and appeal periods;submit decision,2013-06-28 07:00:54,form-based (orig=2013-06-28 07:00:56) ; form-based (orig=2013-06-28 07:00:54)
7300977,transcript decision environmental permit to stakeholders,2013-06-28 07:01:00,
7300977,enter senddate decision;enter senddate decision environmental permit;record date of decision environmental permit,2013-07-01 07:01:17,form-based (orig=2013-07-01 07:01:18)
7300977,set decision phase decision permitting decided,2013-07-01 07:01:20,
7300977,start decision phase decision permitting sent,2013-07-01 07:01:21,
7357800,OLO messaging active,2013-05-02 07:00:07,
7357800,create procedure confirmation,2013-05-02 07:00:08,
7357800,forward to the competent authority,2013-05-02 07:00:09,
7357800,phase application received;registration date publication;regular procedure without MER;send confirmation receipt;send confirmation receipt;start WABOprocedure,2013-05-02 07:00:10,form-based (orig=2013-05-02 07:00:11)
7358567,OLO messaging active,2013-05-02 07:00:16,
7358567,create procedure confirmation,2013-05-02 07:00:17,
7358567,forward to the competent authority,2013-05-02 07:00:18,
7358567,phase application received;registration date publication;regular procedure without MER,2013-05-02 07:00:19,form-based (orig=2013-05-02 07:00:20)
7358567,send confirmation receipt,2013-05-02 07:00:22,
7358567,create letter requesting missing data;send confirmation receipt;start WABOprocedure,2013-05-02 07:00:23,form-based (orig=2013-05-02 07:00:24)
7358567,create subcases completeness,2013-06-11 07:00:21,
7358567,phase asked additional information,2013-06-11 07:00:22,
7358567,procedure change,2013-06-11 07:00:23,
7358567,request complete;retrieve missing data;term for supplying missing data,2013-06-11 07:00:24,form-based (orig=2013-06-11 07:00:25)
7358567,MER present in supplement;enter receipt of additional data,2013-06-11 07:00:26,form-based (orig=2013-06-21 07:00:16)
7358567,phase additional information received,2013-06-21 07:00:18,
7358567,receive additional information,2013-06-21 07:00:19,
7358567,send confirmation receipt additional data,2013-06-21 07:00:20,
7358567,article 34  WABO applies;ask stakeholders views;assessment of content completed;by law,2013-06-24 07:00:39,form-based (orig=2013-06-24 07:00:40)
7358567,completed subcases content,2013-06-24 07:00:43,
7358567,coordination of application,2013-06-24 07:00:44,
7358567,creating cover letter decision,2013-06-24 07:00:45,
7358567,creating environmental permit decision,2013-06-24 07:00:46,
7358567,decision date prior to decision;enter senddate decision;enter senddate decision environmental permit;generating decision environmental permit;grounds for refusal,2013-06-24 07:00:47,form-based (orig=2013-06-24 07:00:48)
7358567,phase advice known,2013-06-24 07:00:52,
7358567,phase application receptive,2013-06-24 07:00:53,
7358567,phase decision ready,2013-06-24 07:00:54,
7358567,phase decision sent,2013-06-24 07:00:55,
7358567,phase decision taken,2013-06-24 07:00:56,
7358567,procedure change,2013-06-24 07:00:57,
7358567,procedure change after completeness,2013-06-24 07:00:58,
7358567,register objection and appeal periods,2013-06-24 07:00:59,
7358567,request complete;send letter in progress;set decision status,2013-06-24 07:01:00,form-based (orig=2013-06-24 07:01:01)
7358567,submit decision;suspension ground applicable,2013-06-24 07:01:02,form-based (orig=2013-06-24 07:01:03)
7358567,transcript decision environmental permit to stakeholders;treat subcases content,2013-06-24 07:01:04,form-based (orig=2013-06-24 07:01:05)
7358567,enter senddate decision environmental permit;record date of decision environmental permit;set decision phase decision permitting decided,2013-06-25 07:00:57,form-based (orig=2013-06-25 07:00:58)
7358567,start decision phase decision permitting sent,2013-06-25 07:01:00,
7395275,OLO messaging active;create procedure confirmation;register submission date request,2013-04-15 07:00:08,form-based (orig=2013-05-13 07:00:37)
7395275,create publication document,2013-05-13 07:00:39,
7395275,forward to the competent authority,2013-05-13 07:00:40,
7395275,phase application received,2013-05-13 07:00:41,
7395275,registration date publication,2013-05-13 07:00:42,
7395275,regular procedure without MER;send confirmation receipt;send confirmation receipt,2013-05-13 07:00:43,form-based (orig=2013-05-13 07:00:44)
7395275,article 34  WABO applies;ask stakeholders views;start WABOprocedure,2013-05-13 07:00:46,form-based (orig=2013-06-07 07:01:21)
7395275,assessment of content completed,2013-06-07 07:01:23,
7395275,by law,2013-06-07 07:01:24,
7395275,completed subcases content;coordination of application;create subcases completeness,2013-06-07 07:01:25,form-based (orig=2013-06-07 07:01:26)
7395275,creating cover letter decision;creating environmental permit decision;decision date prior to decision;enter senddate decision,2013-06-07 07:01:27,form-based (orig=2013-06-07 07:01:28)
7395275,enter senddate decision environmental permit,2013-06-07 07:01:32,
7395275,generating decision environmental permit;grounds for refusal;no permit needed or only notification needed,2013-06-07 07:01:33,form-based (orig=2013-06-07 07:01:34)
7395275,phase advice known,2013-06-07 07:01:34,form-based (orig=2013-06-07 07:01:36)
7395275,phase application receptive;phase decision sent;phase decision taken,2013-06-07 07:01:37,form-based (orig=2013-06-07 07:01:38)
7395275,procedure change,2013-06-07 07:01:40,
7395275,procedure change;register objection and appeal periods;request complete,2013-06-07 07:01:41,form-based (orig=2013-06-07 07:01:42)
7395275,send letter in progress,2013-06-07 07:01:44,
7395275,set decision phase decision permitting decided,2013-06-07 07:01:45,
7395275,set decision status,2013-06-07 07:01:46,
7395275,start decision phase decision permitting sent,2013-06-07 07:01:47,
7395275,suspension ground applicable,2013-06-07 07:01:48,
7395275,transcript decision environmental permit to stakeholders,2013-06-07 07:01:49,
7395275,treat subcases content,2013-06-07 07:01:50,
7398246,register submission date request,2013-04-25 07:00:01,
7398246,OLO messaging active,2013-05-13 07:00:47,
7398246,create procedure confirmation,2013-05-13 07:00:48,
7398246,create publication document;forward to the competent authority;phase application received,2013-05-13 07:00:49,form-based (orig=2013-05-13 07:00:50)
7398246,article 34  WABO applies;registration date publication;regular procedure without MER;send confirmation receipt;send confirmation receipt;start WABOprocedure,2013-05-13 07:00:52,form-based (orig=2013-05-13 07:00:53)
7398246,ask stakeholders views;assessment of content completed,2013-05-24 07:01:01,form-based (orig=2013-05-24 07:01:02)
7398246,by law,2013-05-24 07:01:04,
7398246,completed subcases content,2013-05-24 07:01:05,
7398246,coordination of application,2013-05-24 07:01:06,
7398246,create subcases completeness,2013-05-24 07:01:07,
7398246,creating cover letter decision;creating environmental permit decision;decision date prior to decision,2013-05-24 07:01:08,form-based (orig=2013-05-24 07:01:09)
7398246,generating decision environmental permit,2013-05-24 07:01:11,
7398246,grounds for refusal,2013-05-24 07:01:12,
7398246,phase advice known,2013-05-24 07:01:13,
7398246,phase application receptive,2013-05-24 07:01:14,
7398246,phase decision ready,2013-05-24 07:01:15,
7398246,phase decision taken,2013-05-24 07:01:16,
7398246,procedure change,2013-05-24 07:01:17,
7398246,procedure change;register objection and appeal periods;request complete,2013-05-24 07:01:18,form-based (orig=2013-05-24 07:01:19)
